ID,WORD,POS,LEMMA,SENTIMENT,SOURCE,SENSE
2792,сердечный,Adj,сердечный,positive,opinion,"ДОБРЫЙ,ДОБРОСЕРДЕЧНЫЙ"
2793,сердечный,Adj,сердечный,positive,opinion,"ДУШЕВНЫЙ (ИСКРЕННИЙ,ДРУЖЕЛЮБНЫЙ)"
2794,сердитый,Adj,сердитый,negative,opinion,
2795,серенький,Adj,серенький,negative,opinion,СЕРЫЙ (ПОСРЕДСТВЕННЫЙ)
2796,серенький,Adj,серенький,neutral,opinion,СЕРЫЙ ЦВЕТ
2797,серый,Adj,серый,negative,opinion,ЗЕМЛИСТЫЙ (СЕРОВАТО-БЛЕДНЫЙ)
2798,серый,Adj,серый,negative,opinion,СЕРЫЙ (ПОСРЕДСТВЕННЫЙ)
2799,серый,Adj,серый,neutral,opinion,СЕРЫЙ ЦВЕТ
2800,серьезный,Adj,серьезный,negative,opinion,ТЯЖЕЛЫЙ (ОПАСНЫЙ)
2801,серьезный,Adj,серьезный,positive,opinion,СЕРЬЕЗНЫЙ (ВАЖНЫЙ ПО СОДЕРЖАНИЮ)
2802,серьезный,Adj,серьезный,positive,opinion,"СЕРЬЕЗНЫЙ,СЕРЬЕЗНО НАСТРОЕННЫЙ"
2804,симпатичный,Adj,симпатичный,positive,opinion,
2805,симпотичный,Adj,симпотичный,positive,opinion,
2809,сиротский,Adj,сиротский,negative,opinion,
2810,сисястый,Adj,сисястый/сисястой,positive,opinion,
2812,скабрезный,Adj,скабрезный,negative,opinion,
2814,сказочный,Adj,сказочный,positive,opinion,"СКАЗОЧНЫЙ,ФЕЕРИЧЕСКИЙ"
2817,скандальный,Adj,скандальный,negative,opinion,СКАНДАЛЬНЫЙ ПО ХАРАКТЕРУ
2818,скаредный,Adj,скаредный,negative,opinion,
2819,сквалыжнический,Adj,сквалыжнический,negative,opinion,
2820,скверный,Adj,скверный,negative,opinion,
2821,скептический,Adj,скептический,negative,opinion,
2822,скептичный,Adj,скептичный,negative,opinion,
2825,склочный,Adj,склочный,negative,opinion,
2826,скованный,Adj,скованный,negative,opinion,
2828,скользкий,Adj,скользкий,negative,opinion,ДВУСМЫСЛЕННЫЙ (НЕПРИЛИЧНЫЙ)
2829,скопидомнический,Adj,скопидомнический,negative,opinion,
2830,скопидомский,Adj,скопидомский,negative,opinion,
2831,скорбный,Adj,скорбный,negative,opinion,
2832,скоропалительный,Adj,скоропалительный,negative,opinion,
2834,скоропреходящий,Adj,скоропреходящий,negative,opinion,
2835,скороспелый,Adj,скороспелый,negative,opinion,СКОРОПАЛИТЕЛЬНЫЙ
2836,скороспелый,Adj,скороспелый,positive,opinion,СКОРОСПЕЛЫЙ СОРТ
2837,скромнейший,Adj,скромнейший,positive,opinion,
2838,скромный,Adj,скромный,neutral,opinion,СКРОМНЫЙ (НЕБОЛЬШОЙ)
2839,скромный,Adj,скромный,positive,opinion,"НЕПРИХОТЛИВЫЙ,НЕПРИТЯЗАТЕЛЬНЫЙ"
2840,скромный,Adj,скромный,positive,opinion,"СКРОМНЫЙ,НЕХВАСТЛИВЫЙ"
2841,скрупулезный,Adj,скрупулезный,positive,opinion,
2842,скрытный,Adj,скрытный,negative,opinion,СКРЫТНЫЙ
2844,скрытый,Adj,скрытый,neutral,opinion,
2845,скряжнический,Adj,скряжнический,negative,opinion,
2846,скудный,Adj,скудный,negative,opinion,
2847,скудоумный,Adj,скудоумный,negative,opinion,
2848,скупердяйский,Adj,скупердяйский,negative,opinion,
2849,скупой,Adj,скупой,negative,opinion,
2851,скучноватый,Adj,скучноватый,negative,opinion,
2852,скучный,Adj,скучный,negative,opinion,
2853,слабенький,Adj,слабенький,negative,opinion,"БОЛЕЗНЕННЫЙ,СЛАБЫЙ ПО ЗДОРОВЬЮ"
2854,слабенький,Adj,слабенький,negative,opinion,СЛАБЫЙ ПО КАЧЕСТВУ
2855,слабенький,Adj,слабенький,neutral,opinion,"СЛАБЫЙ ПО СИЛЕ,МОЩНОСТИ"
2856,слабенький,Adj,слабенький,neutral,opinion,"СЛАБЫЙ,НЕТУГОЙ"
2857,слабоватый,Adj,слабоватый,negative,opinion,
2858,слабовольный,Adj,слабовольный,negative,opinion,
2859,слабонервный,Adj,слабонервный,negative,opinion,
2860,слаборазвитый,Adj,слаборазвитый,negative,opinion,
2861,слабосильный,Adj,слабосильный,negative,opinion,
2863,слабоумный,Adj,слабоумный,negative,opinion,
2864,слабохарактерный,Adj,слабохарактерный,negative,opinion,
2865,слабый,Adj,слабый,negative,opinion,"БОЛЕЗНЕННЫЙ,СЛАБЫЙ ПО ЗДОРОВЬЮ"
2866,слабый,Adj,слабый,negative,opinion,СЛАБОВОЛЬНЫЙ
2867,слабый,Adj,слабый,negative,opinion,СЛАБЫЙ ПО КАЧЕСТВУ
2868,слабый,Adj,слабый,neutral,opinion,"СЛАБЫЙ ПО СИЛЕ,МОЩНОСТИ"
2869,слабый,Adj,слабый,neutral,opinion,"СЛАБЫЙ,НЕТУГОЙ"
2870,славный,Adj,славный,positive,opinion,
2871,сладкий,Adj,сладкий,negative,opinion,"ПРИТОРНЫЙ,ИЗЛИШНЕ ЛЮБЕЗНЫЙ"
2872,сладкий,Adj,сладкий,neutral,opinion,СЛАДКИЙ ВКУС
2873,сладкий,Adj,сладкий,positive,opinion,СЛАДКИЙ (ПРИЯТНЫЙ)
2875,сладостный,Adj,сладостный,positive,opinion,
2877,сладчайший,Adj,сладчайший,positive,opinion,СЛАДКИЙ (ПРИЯТНЫЙ)
2878,слаженный,Adj,слаженный,positive,opinion,
2879,сластолюбивый,Adj,сластолюбивый,negative,opinion,
2880,слащавый,Adj,слащавый,negative,opinion,
2881,слезливый,Adj,слезливый,negative,opinion,
2882,слезный,Adj,слезный,negative,opinion,"ЖАЛОБНЫЙ (ВЫРАЖАЮЩИЙ ЖАЛОБУ,СКОРБЬ,ТОСКУ)"
2884,слепой,Adj,слепой,negative,opinion,БЕЗРАССУДНЫЙ ПОСТУПОК
2885,слепой,Adj,слепой,negative,opinion,"СЛЕПОЙ,СЛЕПО ИСПОЛНЯЮЩИЙ"
2886,сложный,Adj,сложный,negative,opinion,"СЛОЖНЫЙ (ТРУДНЫЙ,ЗАПУТАННЫЙ)"
2888,слюнтяйский,Adj,слюнтяйский,negative,opinion,
2889,слякотный,Adj,слякотный,negative,opinion,
2890,смазливый,Adj,смазливый,negative,opinion,
2891,смекалистый,Adj,смекалистый,positive,opinion,
2892,смелый,Adj,смелый,positive,opinion,
2894,смертоносный,Adj,смертоносный,negative,opinion,
2896,сметливый,Adj,сметливый,positive,opinion,
2897,смехотворный,Adj,смехотворный,negative,opinion,
2899,смешной,Adj,смешной,negative,opinion,"СМЕШНОЙ,СМЕХОТВОРНЫЙ"
2900,смешной,Adj,смешной,positive,opinion,СМЕШНОЙ (ВЫЗЫВАЮЩИЙ СМЕХ)
2901,смиренный,Adj,смиренный,positive,opinion,
2902,смирный,Adj,смирный,positive,opinion,
2904,смурной,Adj,смурной,negative,opinion,
2905,смутный,Adj,смутный,negative,opinion,
2906,смышленый,Adj,смышленый,positive,opinion,
2908,снайперский,Adj,снайперский,positive,opinion,"МЕТКИЙ,СНАЙПЕРСКИЙ"
2909,снисходительный,Adj,снисходительный,negative,opinion,СНИСХОДИТЕЛЬНЫЙ (ОБИДНО ВЫСОКОМЕРНЫЙ)
2910,снисходительный,Adj,снисходительный,positive,opinion,СНИСХОЖДЕНИЕ
2911,сногсшибательный,Adj,сногсшибательный,positive,opinion,
2912,сноровистый,Adj,сноровистый,positive,opinion,
2913,сносный,Adj,сносный,positive,opinion,
2914,соблазнительный,Adj,соблазнительный,positive,opinion,
2915,совершенный,Adj,совершенный,positive,opinion,
2916,совестливый,Adj,совестливый,positive,opinion,
2918,совковый,Adj,совковый,negative,opinion,СОВЕТСКИЙ ОБРАЗ ЖИЗНИ
2921,современный,Adj,современный,positive,opinion,СОВРЕМЕННЫЙ (ПРОГРЕССИВНЫЙ)
2922,содержательный,Adj,содержательный,positive,opinion,
2924,сознательный,Adj,сознательный,neutral,opinion,"СОЗНАТЕЛЬНЫЙ,НАМЕРЕННЫЙ"
2925,сокровенный,Adj,сокровенный,positive,opinion,
2926,сокрушенный,Adj,сокрушенный,negative,opinion,
2927,солидный,Adj,солидный,positive,opinion,
2930,солнечный,Adj,солнечный,positive,opinion,СЧАСТЛИВЫЙ (ПОЛНЫЙ СЧАСТЬЯ)
2931,сомнительный,Adj,сомнительный,negative,opinion,
2932,сонливый,Adj,сонливый,negative,opinion,
2933,сонный,Adj,сонный,negative,opinion,
2934,сообразительный,Adj,сообразительный,positive,opinion,
2935,сообщнический,Adj,сообщнический,negative,opinion,
2939,сортирный,Adj,сортирный,negative,opinion,
2940,сосредоточенный,Adj,сосредоточенный,positive,opinion,
2941,состоятельный,Adj,состоятельный,positive,opinion,
2942,сочный,Adj,сочный,positive,opinion,
2947,спасительный,Adj,спасительный,positive,opinion,
2948,спаянный,Adj,спаянный,positive,opinion,
2950,спелый,Adj,спелый,positive,opinion,
2952,спесивый,Adj,спесивый,negative,opinion,
2953,спешный,Adj,спешный,negative,opinion,ПОСПЕШНЫЙ
2954,спешный,Adj,спешный,neutral,opinion,НЕОТЛОЖНЫЙ
2956,сплоченный,Adj,сплоченный,positive,opinion,
2958,спокойный,Adj,спокойный,positive,opinion,СПОКОЙНОЕ ПОВЕДЕНИЕ
2959,спокойный,Adj,спокойный,positive,opinion,СПОКОЙНЫЙ (ИСПОЛНЕННЫЙ СПОКОЙСТВИЯ)
2960,спокойный,Adj,спокойный,positive,opinion,СПОКОЙНЫЙ (ПРИЯТНЫЙ ДЛЯ ГЛАЗ)
2961,спорный,Adj,спорный,negative,opinion,
2962,спорый,Adj,спорый,positive,opinion,
2963,справедливый,Adj,справедливый,positive,opinion,
2964,сранный,Adj,сранный,negative,opinion,
2965,сраный,Adj,сраный,negative,opinion,
2966,средненький,Adj,средненький,negative,opinion,
2967,средний,Adj,средний,negative,opinion,"ПОСРЕДСТВЕННЫЙ,СРЕДНИЙ"
2969,средний,Adj,средний,neutral,opinion,"СРЕДНИЙ ПО СВОЙСТВАМ,ПРИЗНАКАМ"
2970,ссаный,Adj,ссаный,negative,opinion,
2971,стабилизационный,Adj,стабилизационный,positive,opinion,
2972,стабильный,Adj,стабильный,positive,opinion,
2977,стальной,Adj,стальной,positive,opinion,"ТВЕРДОСТЬ,СТОЙКОСТЬ,НЕПОКОЛЕБИМОСТЬ"
2978,старательный,Adj,старательный,positive,opinion,
2981,старейший,Adj,старейший,positive,opinion,"ОПЫТНЫЙ,ОБЛАДАЮЩИЙ ОПЫТОМ"
2982,старенький,Adj,старенький,neutral,opinion,
2983,староватый,Adj,староватый,negative,opinion,
2984,старозаветный,Adj,старозаветный,negative,opinion,
2985,старомодный,Adj,старомодный,negative,opinion,
2986,старый,Adj,старый,negative,opinion,СТАРЫЙ (НЕГОДНЫЙ)
2987,старый,Adj,старый,negative,opinion,"УСТАРЕЛЫЙ,НЕСОВРЕМЕННЫЙ"
2990,старый,Adj,старый,neutral,opinion,"СТАРЫЙ,НЕНОВЫЙ"
2991,старый,Adj,старый,positive,opinion,"ОПЫТНЫЙ,ОБЛАДАЮЩИЙ ОПЫТОМ"
2992,статный,Adj,статный,positive,opinion,
2995,стервозный,Adj,стервозный,negative,opinion,
2996,стереотипный,Adj,стереотипный,negative,opinion,
2997,стертый,Adj,стертый,negative,opinion,
2999,стильный,Adj,стильный,positive,opinion,
3000,стойкий,Adj,стойкий,positive,opinion,
3002,страдальческий,Adj,страдальческий,negative,opinion,
3003,странноватый,Adj,странноватый,negative,opinion,
3004,странный,Adj,странный,neutral,opinion,
3005,страстный,Adj,страстный,positive,opinion,
3006,страшенный,Adj,страшенный,negative,opinion,СТРАШНЫЙ (ВЫЗЫВАЮЩИЙ СТРАХ)
3007,страшенный,Adj,страшенный,neutral,opinion,СТРАШНЫЙ (СИЛЬНЫЙ)
3008,страшненький,Adj,страшненький,negative,opinion,
3009,страшный,Adj,страшный,negative,opinion,СТРАШНЫЙ (ВЫЗЫВАЮЩИЙ СТРАХ)
3010,страшный,Adj,страшный,neutral,opinion,СТРАШНЫЙ (СИЛЬНЫЙ)
3011,стремительный,Adj,стремительный,positive,opinion,
3012,стремный,Adj,стремный,negative,opinion,
3014,строгий,Adj,строгий,negative,opinion,"СТРОГИЙ (СУРОВЫЙ,ЖЕСТКИЙ)"
3015,строгий,Adj,строгий,positive,opinion,СТРОГИЙ (ТРЕБОВАТЕЛЬНЫЙ)
3016,строгий,Adj,строгий,positive,opinion,ТОЧНЫЙ (ДЕЙСТВУЮЩИЙ КАК ДОЛЖНО)
3017,строжайший,Adj,строжайший,neutral,opinion,
3018,стройный,Adj,стройный,positive,opinion,
3019,строптивый,Adj,строптивый,negative,opinion,
3020,студеный,Adj,студеный,negative,opinion,
3022,стяжательский,Adj,стяжательский,negative,opinion,
3023,субъективный,Adj,субъективный,negative,opinion,
3024,сугубый,Adj,сугубый,positive/negative,opinion,
3027,судорожный,Adj,судорожный,negative,opinion,СУДОРОЖНЫЙ (РЕЗКИЙ И НЕПРОИЗВОЛЬНЫЙ)
3028,судорожный,Adj,судорожный,negative,opinion,СУДОРОЖНЫЙ (СУЕТЛИВЫЙ)
3029,суеверный,Adj,суеверный,negative,opinion,
3030,суетливый,Adj,суетливый,negative,opinion,
3035,сумасбродный,Adj,сумасбродный,negative,opinion,
3036,сумасшедший,Adj,сумасшедший,negative,opinion,
3037,суматошный,Adj,суматошный,negative,opinion,
3038,сумашедший,Adj,сумашедший,negative,opinion,
3039,сумбурный,Adj,сумбурный,negative,opinion,
3040,сумрачный,Adj,сумрачный,negative,opinion,
3041,супермодный,Adj,супермодный,positive,opinion,
3042,супер-надежный,Adj,супер-надежный,positive,opinion,
3043,суперский,Adj,суперский,positive,opinion,
3044,суперсовременный,Adj,суперсовременный,positive,opinion,
3045,суперталантливый,Adj,суперталантливый,positive,opinion,
3046,суровый,Adj,суровый,negative,opinion,
3047,сусальный,Adj,сусальный,negative,opinion,"ПРИТОРНЫЙ,ИЗЛИШНЕ ЛЮБЕЗНЫЙ"
3049,сутуловатый,Adj,сутуловатый,negative,opinion,
3050,сутулый,Adj,сутулый,negative,opinion,
3051,сухой,Adj,сухой,negative,opinion,"СУХОЙ (ЛИШЕННЫЙ СВЕЖЕСТИ,СОЧНОСТИ,МЯГКОСТИ)"
3052,сухой,Adj,сухой,negative,opinion,СУХОЙ В ОБРАЩЕНИИ
3054,сухой,Adj,сухой,neutral,opinion,"СУХОЙ (СКУПОЙ,ЛАКОНИЧНЫЙ)"
3055,сухой,Adj,сухой,neutral,opinion,"ХУДОЙ,НЕТОЛСТЫЙ"
3056,сухой,Adj,сухой,positive,opinion,"СУХОЙ,НЕМОКРЫЙ"
3058,сухощавый,Adj,сухощавый,neutral,opinion,
3059,счастливый,Adj,счастливый,positive,opinion,
3061,сытный,Adj,сытный,positive,opinion,
3062,сытый,Adj,сытый,positive,opinion,
3064,тактичный,Adj,тактичный,positive,opinion,
3065,талантливейший,Adj,талантливейший,positive,opinion,
3066,талантливый,Adj,талантливый,positive,opinion,
3068,твердокаменный,Adj,твердокаменный,negative,opinion,
3069,твердолобый,Adj,твердолобый,negative,opinion,
3070,твердый,Adj,твердый,neutral,opinion,"ТВЕРДЫЙ,НЕМЯГКИЙ"
3071,твердый,Adj,твердый,positive,opinion,ПРОЧНЫЙ (НЕИЗМЕННЫЙ)
3072,твердый,Adj,твердый,positive,opinion,"ТВЕРДОСТЬ,СТОЙКОСТЬ,НЕПОКОЛЕБИМОСТЬ"
3073,театральный,Adj,театральный,negative,opinion,"ТЕАТРАЛЬНЫЙ (НЕЕСТЕСТВЕННЫЙ,ПОКАЗНОЙ)"
3076,темный,Adj,темный,negative,opinion,ОТСТАЛЫЙ (СЛАБОРАЗВИТЫЙ)
3077,темный,Adj,темный,negative,opinion,ТЕМНЫЙ (НЕПОНЯТНЫЙ)
3078,темный,Adj,темный,neutral,opinion,ТЕМНЫЙ ПО ЦВЕТУ
3079,темный,Adj,темный,neutral,opinion,"ТЕМНЫЙ,ПЛОХО ОСВЕЩЕННЫЙ"
3080,тенденциозный,Adj,тенденциозный,negative,opinion,
3081,тепленький,Adj,тепленький,neutral,opinion,
3082,теплый,Adj,теплый,neutral,opinion,"ТЕПЛЫЙ,НЕХОЛОДНЫЙ"
3083,теплый,Adj,теплый,positive,opinion,ТЕПЛЫЙ ПО ЦВЕТУ
3084,теплый,Adj,теплый,positive,opinion,ХОРОШИЕ ОТНОШЕНИЯ
3085,терпеливый,Adj,терпеливый,positive,opinion,
3086,терпимый,Adj,терпимый,positive,opinion,
3088,тесноватый,Adj,тесноватый,negative,opinion,
3089,тесный,Adj,тесный,negative,opinion,"ЖАТЬ,БЫТЬ ТЕСНЫМ"
3090,тесный,Adj,тесный,negative,opinion,"ТЕСНЫЙ,НЕПРОСТОРНЫЙ"
3091,тесный,Adj,тесный,negative,opinion,"ТЕСНЫЙ,ТЕСНО РАСПОЛОЖЕННЫЙ"
3092,тесный,Adj,тесный,negative,opinion,"ТЕСНЫЙ,УЗКИЙ"
3093,тесный,Adj,тесный,positive,opinion,БЛИЗОСТЬ В ОТНОШЕНИЯХ
3094,тиранический,Adj,тиранический,negative,opinion,
3095,тиранский,Adj,тиранский,negative,opinion,
3096,тихий,Adj,тихий,neutral,opinion,"ТИХИЙ,НЕГРОМКИЙ"
3097,тихий,Adj,тихий,positive,opinion,"ТИХИЙ,НЕ ОЖИВЛЕННЫЙ"
3098,тихий,Adj,тихий,positive/negative,opinion,"СМИРНЫЙ,ТИХИЙ"
3102,токсичный,Adj,токсичный,negative,opinion,
3103,толковый,Adj,толковый,positive,opinion,
3104,толстенный,Adj,толстенный,negative,opinion,"ТОЛСТЫЙ,ТУЧНЫЙ"
3105,толстенный,Adj,толстенный,neutral,opinion,"ТОЛСТЫЙ В ОБЪЕМЕ,В ОБХВАТЕ"
3106,толстокожий,Adj,толстокожий,negative,opinion,
3107,толстопузый,Adj,толстопузый,negative,opinion,
3108,толстый,Adj,толстый,negative,opinion,"ТОЛСТЫЙ,ТУЧНЫЙ"
3109,толстый,Adj,толстый,neutral,opinion,"ТОЛСТЫЙ В ОБЪЕМЕ,В ОБХВАТЕ"
3110,тонкий,Adj,тонкий,neutral,opinion,ВЫСОКИЙ ПО ЗВУКУ
3111,тонкий,Adj,тонкий,neutral,opinion,ТОНКИЙ ПО ШИРИНЕ
3112,тонкий,Adj,тонкий,positive,opinion,"ДЕЛИКАТНЫЙ,ТАКТИЧНЫЙ"
3113,тонкий,Adj,тонкий,positive,opinion,"ОСТРЫЙ,ТОНКИЙ (ХОРОШО ВОСПРИНИМАЮЩИЙ)"
3114,тонкий,Adj,тонкий,positive,opinion,"УТОНЧЕННЫЙ,ИЗЫСКАННЫЙ"
3115,тончайший,Adj,тончайший,neutral,opinion,ТОНКИЙ ПО ШИРИНЕ
3116,тончайший,Adj,тончайший,positive,opinion,"УТОНЧЕННЫЙ,ИЗЫСКАННЫЙ"
3118,топорный,Adj,топорный,negative,opinion,ТОПОРНО ИЗГОТОВЛЕННЫЙ
3120,торгашеский,Adj,торгашеский,negative,opinion,
3122,торжественный,Adj,торжественный,positive,opinion,"ТОРЖЕСТВЕННЫЙ (ВАЖНЫЙ,ВЕЛИЧАВЫЙ,СЕРЬЕЗНЫЙ)"
3123,торопливый,Adj,торопливый,negative,opinion,
3127,точный,Adj,точный,positive,opinion,
3128,тошнотворный,Adj,тошнотворный,negative,opinion,
3130,тошный,Adj,тошный,negative,opinion,
3131,тощий,Adj,тощий,negative,opinion,
3133,трагедийный,Adj,трагедийный,negative,opinion,НЕСЧАСТЬЕ
3135,трагический,Adj,трагический,negative,opinion,ТРАГИЧНЫЙ
3137,трагичный,Adj,трагичный,negative,opinion,
3139,требовательный,Adj,требовательный,positive,opinion,
3141,трезвомыслящий,Adj,трезвомыслящий,positive,opinion,
3142,трезвый,Adj,трезвый,positive,opinion,
3143,третьестепенный,Adj,третьестепенный,negative,opinion,
3144,тривиальный,Adj,тривиальный,negative,opinion,
3145,триумфальный,Adj,триумфальный,positive,opinion,
3146,триумфаторский,Adj,триумфаторский,positive,opinion,
3147,трогательный,Adj,трогательный,positive,opinion,
3150,труднейший,Adj,труднейший,negative,opinion,
3151,трудновыполнимый,Adj,трудновыполнимый,negative,opinion,
3152,трудный,Adj,трудный,negative,opinion,
3153,трудоемкий,Adj,трудоемкий,negative,opinion,
3155,трудолюбивый,Adj,трудолюбивый,positive,opinion,
3156,трусливый,Adj,трусливый,negative,opinion,
3157,трусоватый,Adj,трусоватый,negative,opinion,
3162,туманный,Adj,туманный,negative,opinion,РАСПЛЫВЧАТЫЙ (НЕЯСНЫЙ)
3163,туманный,Adj,туманный,negative,opinion,РАСПЛЫВЧАТЫЙ ПО ФОРМЕ
3164,тупейший,Adj,тупейший,negative,opinion,
3165,тупиковый,Adj,тупиковый,negative,opinion,БЕЗВЫХОДНОЕ ПОЛОЖЕНИЕ
3169,туповатый,Adj,туповатый,negative,opinion,
3170,тупоголовый,Adj,тупоголовый,negative,opinion,
3171,тупой,Adj,тупой,negative,opinion,ТУПОЙ (ГЛУПЫЙ)
3173,тупорылый,Adj,тупорылый,negative,opinion,
3174,тусклый,Adj,тусклый,negative,opinion,
3175,тучный,Adj,тучный,negative,opinion,
3176,тщательнейший,Adj,тщательнейший,positive,opinion,
3177,тщательный,Adj,тщательный,positive,opinion,
3178,тщедушный,Adj,тщедушный,negative,opinion,
3179,тщеславный,Adj,тщеславный,negative,opinion,
3180,тщетный,Adj,тщетный,negative,opinion,
3182,тягомотный,Adj,тягомотный,negative,opinion,
3183,тягучий,Adj,тягучий,positive/negative,opinion,
3184,тягчайший,Adj,тягчайший,negative,opinion,
3185,тяжеленный,Adj,тяжеленный,negative,opinion,
3187,тяжеловатый,Adj,тяжеловатый,negative,opinion,
3188,тяжелый,Adj,тяжелый,negative,opinion,
3189,тяжкий,Adj,тяжкий,negative,opinion,
3190,убедительнейший,Adj,убедительнейший,positive,opinion,
3191,убедительный,Adj,убедительный,positive,opinion,
3192,убежденный,Adj,убежденный,positive,opinion,
3194,убийственный,Adj,убийственный,negative,opinion,
3195,убогий,Adj,убогий,negative,opinion,
3196,убожество,Adj,убожество,negative,opinion,
3197,убойный,Adj,убойный,negative,opinion,ПАГУБНЫЙ
3200,уважительный,Adj,уважительный,positive,opinion,"УВАЖАТЬ,СЧИТАТЬСЯ С МНЕНИЕМ"
3201,уважительный,Adj,уважительный,positive,opinion,УВАЖИТЕЛЬНЫЙ (ДОСТАТОЧНЫЙ ДЛЯ ОПРАВДАНИЯ)
3203,увеселительный,Adj,увеселительный,positive,opinion,
3205,увлекательнейший,Adj,увлекательнейший,positive,opinion,
3206,увлекательный,Adj,увлекательный,positive,opinion,
3207,увлеченный,Adj,увлеченный,positive,opinion,
3209,угодный,Adj,угодный,positive,opinion,
3214,угрожающий,Adj,угрожающий,negative,opinion,
3215,угрюмый,Adj,угрюмый,negative,opinion,
3216,удачливый,Adj,удачливый,positive,opinion,
3217,удачный,Adj,удачный,positive,opinion,
3218,удивительный,Adj,удивительный,neutral,opinion,УДИВИТЕЛЬНЫЙ
3219,удивительный,Adj,удивительный,positive,opinion,ИСКЛЮЧИТЕЛЬНЫЙ ПО СВОИМ КАЧЕСТВАМ
3220,удобный,Adj,удобный,positive,opinion,
3221,удовлетворительный,Adj,удовлетворительный,positive,opinion,
3223,удушающий,Adj,удушающий,negative,opinion,
3225,удушливый,Adj,удушливый,negative,opinion,ПРИТЕСНИТЬ
3226,ужасающий,Adj,ужасающий,negative,opinion,
3227,ужаснейший,Adj,ужаснейший,negative,opinion,
3228,ужасный,Adj,ужасный,negative,opinion,
3229,уживчивый,Adj,уживчивый,positive,opinion,
3231,узкий,Adj,узкий,negative,opinion,"ЖАТЬ,БЫТЬ ТЕСНЫМ"
3232,узкий,Adj,узкий,negative,opinion,"ТЕСНЫЙ,УЗКИЙ"
3233,узкий,Adj,узкий,negative,opinion,"УЗКИЙ,ОГРАНИЧЕННЫЙ"
3234,узкий,Adj,узкий,neutral,opinion,УЗКИЙ В ШИРИНУ
3235,узкокорыстный,Adj,узкокорыстный,negative,opinion,
3236,укоризненный,Adj,укоризненный,negative,opinion,
3238,улетный,Adj,улетный,positive,opinion,
3239,улыбчивый,Adj,улыбчивый,positive,opinion,
3240,ультимативный,Adj,ультимативный,negative,opinion,
3241,ультрамодный,Adj,ультрамодный,positive,opinion,
3242,ультрарадикальный,Adj,ультрарадикальный,negative,opinion,
3243,ультрасовременный,Adj,ультрасовременный,positive,opinion,
3244,умалишенный,Adj,умалишенный,negative,opinion,
3245,умелый,Adj,умелый,positive,opinion,
3246,умеренный,Adj,умеренный,positive/negative,opinion,
3247,уместный,Adj,уместный,positive,opinion,
3248,умнейший,Adj,умнейший,positive,opinion,
3249,умный,Adj,умный,positive,opinion,
3251,уморительный,Adj,уморительный,positive,opinion,
3252,умудренный,Adj,умудренный,positive,opinion,
3253,универсальный,Adj,универсальный,positive,opinion,
3254,унижающий,Adj,унижающий,negative,opinion,
3255,унизительный,Adj,унизительный,negative,opinion,
3256,уникальнейший,Adj,уникальнейший,positive,opinion,
3257,уникальный,Adj,уникальный,neutral,opinion,
3258,уничижительный,Adj,уничижительный,negative,opinion,
3259,унылый,Adj,унылый,negative,opinion,
3260,упаднический,Adj,упаднический,negative,opinion,
3261,упадочный,Adj,упадочный,negative,opinion,
3262,упертый,Adj,упертый,negative,opinion,УПРЯМЫЙ (НЕУСТУПЧИВЫЙ)
3263,упертый,Adj,упертый,positive/negative,opinion,УПОРСТВО В ДОСТИЖЕНИИ ЦЕЛИ
3264,упитанный,Adj,упитанный,positive/negative,opinion,
3265,упоительный,Adj,упоительный,positive,opinion,
3266,упоротый,Adj,упоротый/упорота,negative,opinion,
3267,упрямый,Adj,упрямый,negative,opinion,
3268,уравновешенный,Adj,уравновешенный,positive,opinion,
3270,уродливый,Adj,уродливый,negative,opinion,
3271,уродский,Adj,уродский,negative,opinion,
3272,усердный,Adj,усердный,positive,opinion,
3273,усложняющий,Adj,усложняющий,negative,opinion,
3274,успешливый,Adj,успешливый,positive,opinion,
3275,успешный,Adj,успешный,positive,opinion,
3277,устаревший,Adj,устаревший,negative,opinion,
3278,устарелый,Adj,устарелый,negative,opinion,
3279,устойчивый,Adj,устойчивый,positive,opinion,
3280,уступчивый,Adj,уступчивый,positive,opinion,
3281,утомительный,Adj,утомительный,negative,opinion,
3283,утонченный,Adj,утонченный,positive,opinion,
3284,утопичный,Adj,утопичный,negative,opinion,
3286,ухоженный,Adj,ухоженный,positive,opinion,
3289,учительский,Adj,учительский,positive,opinion,"НАСТАВИТЕЛЬНЫЙ,ПОУЧИТЕЛЬНЫЙ"
3290,ушлый,Adj,ушлый,negative,opinion,
3291,ущербный,Adj,ущербный,negative,opinion,
3292,уютный,Adj,уютный,positive,opinion,
3293,уязвимый,Adj,уязвимый,negative,opinion,
3297,фальшивый,Adj,фальшивый,negative,opinion,
3298,фанатический,Adj,фанатический,negative,opinion,
3299,фанатичный,Adj,фанатичный,positive/negative,opinion,
3301,фантастический,Adj,фантастический,positive,opinion,ИСКЛЮЧИТЕЛЬНЫЙ ПО СВОИМ КАЧЕСТВАМ
3302,фантастический,Adj,фантастический,positive,opinion,НЕМЫСЛИМЫЙ (НЕВОЗМОЖНЫЙ)
3303,фантастический,Adj,фантастический,positive,opinion,ПОРАЗИТЕЛЬНЫЙ (НЕОБЫЧНЫЙ)
3304,фанфаронский,Adj,фанфаронский,negative,opinion,
3305,фартовый,Adj,фартовый,positive,opinion,
3306,фатальный,Adj,фатальный,negative,opinion,
